relative_humidity,temperature,exhaust_vacuum,ambient_pressure
76.01,23.75,68.51,1013.21
80.37,15.6,43.71,1024.88
34.04,28.55,66.51,1015.46
64.02,29.86,59.57,1011.24
74.77,15.63,37.87,1020.4
91.48,7.79,42.03,1017.74
72.48,30.06,69.14,1007.5
85.93,10.12,38.38,1018.22
88.36,10.86,44.85,1014.15
77.3,26.37,70.79,1005.31
69.73,23.05,65.94,1010.99
65.38,25.89,48.41,1008.59
84.26,22.77,69.84,1005.75
57.58,21.5,44.58,1016.87
83.09,11.01,40.22,1011.13
90.63,13.53,42.86,1014
62.65,25.91,75.6,1018.23
71.11,13.93,42.86,1032.37
65.86,9.96,41.55,1002.59
90.15,18.25,60.1,1009.72
92.62,22.59,66.54,1005.11
41.26,24.99,48.92,1010.03
62.95,23.78,58.86,1015.7
78.36,10.31,42.49,1009.43
76.87,15.25,52.9,1014.86
57.1,22.49,61.27,1019.6
86.12,14.04,44.21,1021.93
91.02,20.65,48.41,1008.38
68.23,24.79,75.6,1017.07
89.86,19.7,54.42,1011.83
66.74,15.48,41.66,1009.55
91.09,11.09,41.58,1020.99
70.62,27.22,69.04,1008.89
72.46,26.64,62.44,1011.81
58.26,15.21,35.4,1016.31
72.2,31.85,73.21,1000.98
83.42,12.54,41.62,1010.86
78.88,14.17,42.99,1007.38
90.5,11.48,41.14,1027.67
70.51,14.87,41.2,1016.27
52.17,29.5,72.86,1004.63
65.98,25.77,63.31,1012.76
83.23,25.99,71.32,1007.17
31.29,18.8,44.71,1016.56
82.14,21.23,61.5,1008.98
54.28,25.09,65.38,1009.99
80.76,23.54,70.32,1010.89
69.26,13.71,43.41,1015.45
80.88,12.6,40.35,1011.89
79.19,21.19,52.3,1008.24
78.55,25.21,51.43,1006.43
65.45,25.87,63.47,1011.54
79.35,29.48,73.21,1000.67
66.43,11.62,41.54,1019.94
69.16,14.57,25.88,1008.92
97.71,9.73,41.01,1021.76
60.55,24.25,50.78,1008.82
69.06,19.44,60.07,1014.8
78.78,13.32,44.2,1020.02
52.94,30.57,69.82,1009.86
93.7,26.88,79.74,1006.54
88.35,13.93,40.24,1017.88
49.95,28.56,65.27,1013.28
60.95,27.26,66.56,1007.83
83.32,12.68,41.16,1020.09
92.16,17.03,58.49,1011.91
70.66,16.66,36.71,1013.68
71.53,14.07,42.86,1032.16
80.02,12.41,45.87,1004.78
84.7,6.06,41.17,1019.67
97.11,7.79,41.16,1023.17
89.03,26.8,72.58,1009.22
83.3,14.68,58.2,1018.5
36.09,27.3,56.85,1011.66
73.98,8.99,36.3,1027.08
89.05,21.39,51.3,1013.39
67.07,27.37,76.2,1006.03
63.06,25.02,50.78,1008.79
95.4,6.8,41.16,1023.17
89.22,11.01,40.05,1015.46
48.29,27.91,64.79,1017.7
67.65,16.52,42.24,1017.51
71.41,29.23,69.59,1009
74.25,25.91,68.08,1010.92
88.5,15.55,40.66,1016.21
42.16,32.67,67.83,1007.81
94.14,11.1,40.92,1021.98
68.95,21.89,45.38,1014.42
40.47,32.48,69.75,1009.05
99.67,9.99,43.52,1022.95
82.87,18.87,62.96,1020.55
45.61,20.77,52.05,1012.22
63.88,6.61,38.68,1017.5
50.04,31.53,70.94,1007.11
55.7,12.93,43.13,1014.91
100,12.38,43.52,1022.98
42.47,32.2,69.68,1012.12
72.37,7.65,40.67,1020.14
72.92,15.51,36.71,1014.05
63.32,13.26,41.74,1021.89
78.11,21.16,78.11,1006.73
69.73,21.61,64.63,1020.86
86.46,13.95,41.49,1019.95
55.91,27.97,68.31,1010.64
61.19,26.63,64.44,1012.66
79.86,24.2,63.21,1012.25
82.11,8.23,43.79,1016.11
75.52,21.06,62.91,1011.92
82.62,16.02,44.9,1009.3
76,23.15,66.48,1003.71
87.62,24.44,69.13,1011.1
65.88,26.19,49.3,1003.69
74.16,20.09,63.94,1020.82
82.63,26.71,70.4,1007.59
98.14,10.63,37.5,1008.93
82.45,26.14,71.98,1005.98
78.38,25.9,59.54,1007.3
58.71,15.93,52.75,1024.57
46.73,13.09,43.02,1013.17
85.73,21.47,60.77,1018.06
88.95,13.57,42.99,1007.51
82.98,22.32,64.27,1014.35
73.73,22.08,41.54,1014.21
56.39,32.13,74.34,1003.34
45.62,18.32,42.28,1007.86
66.7,10.18,35.76,1019.71
76.06,23.07,69.23,1011.78
100.11,15.16,50.88,1013.88
89.85,12.24,41.2,1012.48
42.74,31.04,68.31,1010.54
42.83,32.34,74.99,1002.77
89.15,13.97,45.01,1017.44
59.52,26.24,51.43,1011.32
77.66,13.82,41.62,1011.48
74.88,9.55,39.66,1018.8
60.57,16.9,54.3,1017.97
71.7,24.47,58.05,1011.27
86.55,11.6,40.69,1015.51
76.22,21.47,65.61,1015.92
95.69,4.15,39.9,1007.62
77.06,26.45,71.37,1008
47.53,33.6,77.17,1009.01
75.03,16.2,38.73,1002.14
87.1,23.73,63.94,1010.7
77.58,27.45,66.25,1009.3
45.83,33.42,68.51,1011.91
67.5,28.91,70.72,1009.7
64.17,26.51,67.25,1017.85
93.03,5.66,40,1022.08
77.28,17.99,50.59,1015.9
87.18,10.77,41.46,1021.42
66.42,10.03,41.79,1020.35
86.25,8.69,40.81,1026.19
82.13,17.67,43.96,1011.68
98.07,9.98,41.01,1017.83
50.78,31.87,70.94,1006.94
81.45,15.74,43.34,1013.38
78.99,22.49,62.96,1020.21
47.56,32.21,70.94,1006.76
82.22,25.4,69.59,1008.58
95.22,10.87,42.02,1002.08
76.46,23.55,51.95,1006
33.41,27.29,67.32,1013.92
94.87,19.36,68.61,1010.85
96.64,10.2,41.01,1021.39
83.85,11.03,44.78,1013.16
80.39,8.97,44.03,1013.16
75.15,8.48,36.18,1013.31
63.9,26.56,56.57,1013.73
76.76,30.65,71.06,1008.61
93.5,6.44,39.33,1011.8
61.87,21.6,43.43,1010.28
60.45,19.46,42.04,1011.3
85.1,12.19,40.05,1014.65
86.51,23.92,63.21,1012.52
39.28,27.11,66.49,1013.71
78.7,23.73,61.02,1009.71
53.03,28.36,60.23,1010.05
62.23,24.38,60.84,1017.85
76.8,23.07,57.17,1009.84
100.12,15.07,50.88,1014.33
32.95,29.58,66.51,1015.57
73.62,25.39,70.36,1006.76
92.04,14.79,47.83,1007.27
83.62,10.61,40.77,1022.09
43.66,19.12,44.85,1014.66
89.79,20.23,69.45,1013
65.23,29.03,43.21,1011.83
45.74,15.72,43.02,1011.98
87.1,20.72,68.61,1011.25
91.56,17.54,58.49,1012.35
72.68,27.71,72.99,1007.18
85.37,6.4,41.17,1019.54
63.32,24.49,65.06,1014.07
85.94,15.98,44.68,1018.48
76.9,28.85,71.32,1009.09
75.17,21.23,57.32,1010.99
95.32,27.78,73.56,1007.05
79.33,25.27,69.89,1015.21
54.48,30.46,66.75,1017.81
66.19,26.13,47.93,1002.81
67.03,25.95,59.14,1016.42
96.02,13.66,40.55,1005.46
67.13,17.79,45.01,1015.71
87.23,20.1,59.87,1018.97
76.66,23.21,62.44,1011.78
53.12,29.23,66.51,1011.11
86.23,20.16,60.1,1011.24
84.96,24.21,71.77,1004.52
45.78,26.13,57.32,1012.27
76.79,19.07,49.69,1007.22
87.44,9.68,41.06,1022.75
80.96,16.18,43.99,1021.97
78.69,11.57,39.72,1002.26
80.8,23.24,68.31,1009.71
93.27,5.02,40.64,1021.2
89.34,22.27,50.05,1007.1
39.42,34.51,73.03,1013.73
81.11,2.71,39.42,1026.66
83.44,12.93,36.71,1013.22
57.55,28.75,57.55,1004.77
99.9,10.03,42.02,998.6
84.74,13.33,39.39,1013.93
74.12,23.29,49.3,1003.88
85.83,9.43,41.4,1028.81
59.94,24.97,59.87,1018.7
64.34,8.95,38.56,1017.85
81.56,10.59,37.5,1013.14
53.32,29.33,64.84,1010.76
71.57,11.42,41.54,1020.21
84.27,27.66,69.75,1009.71
87.06,13.45,45.87,1008.73
67.29,27.76,65.59,1010.8
59.97,23.96,58.33,1013.37
87.68,13.04,45.09,1013
89.65,8.91,40.69,1015.11
66.82,24.22,49.82,1014.61
70.86,29.71,71.85,1008.81
80.27,21.96,69.94,1011.09
69.4,26.85,66.86,1006.78
55.82,22.91,68.63,1014.92
49.02,28.37,63.31,1013.18
76.32,9.04,40.11,1023.3
60.86,28.23,62.26,1010.88
66.86,28.84,74.9,1004.38
45.2,31.25,73.5,1010.81
82.37,13.04,40.69,1015.96
76.47,17.48,52.9,1020.03
90.47,26.78,73.06,1007.99
78.05,20.51,68.08,1012.73
69.65,19.8,67.71,1005.58
83.28,14.39,42.77,1017.36
73.63,26.35,59.87,1013.24
83.58,7.87,43.02,1014.67
66.47,27.56,65.59,1010.88
38.35,33.76,68.51,1011.33
63.39,23.74,62.96,1019.65
78.02,16.68,53.16,1014.32
79.17,13.58,39.28,1016.17
74.04,21.99,42.48,1011.77
83.82,23.68,59.27,1010.75
59.44,16.73,54.3,1017.96
93.52,11.12,44.92,1025.58
73.39,10.45,39.61,1020.23
60.2,6.38,40.07,1018.53
95.07,5.19,40.78,1025.24
91.98,14.66,47.83,1006.15
77.96,23.49,49.3,1003.35
63.85,24.31,65.34,1013.82
72.25,16.57,41.79,1005.82
84,14.43,44.84,1024.34
77.56,15.34,71.14,1019.79
78.53,9.75,52.72,1026.03
49.83,26.05,58.59,1012.32
76.05,10.5,40.8,1024.06
87.74,9.87,42.74,1024.61
61.61,24.31,65.94,1011.5
69.95,24.67,58.05,1011.31
64.86,24.18,66.48,1004
53.73,27.53,67.83,1009.4
61.11,15.21,52.75,1024.32
44.85,31.16,64.96,1001.71
79.39,20.15,65.59,1014.62
83.63,17.51,58.86,1016.78
59.84,25.56,60.32,1016.28
83.16,8.51,40.81,1015.54
89.4,8.96,40.05,1015.91
87.99,27.14,71.32,1007.8
52.26,29.23,75.6,1017.72
54.67,28.97,64.44,1014.55
91.23,5.21,41.31,1003.51
83.57,13.69,40.1,1014.38
82.53,18.34,45.64,1019.05
55.1,24.01,42.48,1011.39
90.98,25.54,69.13,1001.64
64.69,25.5,63.56,1013.85
58.38,29.07,72.51,1009.24
66.12,14.38,40.71,1023.46
63.16,25.89,66.49,1013.08
83.95,22.66,63.73,1013.24
62.32,17.29,52.72,1024.71
86.3,13.43,50.59,1020.38
95.3,13.94,44.84,1023.69
54.35,24.31,66.49,1011.38
43.16,28.45,52.84,1006.18
68.88,11.67,37.73,1021.2
66.19,26.09,49.3,1003.79
51.58,27.66,59.21,1013.12
76.15,8.01,40.46,1019.42
70.02,24.22,56.89,1013.81
83.83,14.77,58.2,1018.78
42.66,22.73,43.79,1015.61
94.85,8.95,43.13,1017.56
85.26,16.8,56.03,1020.65
89.51,21.8,51.3,1012.07
52.79,25.28,49.5,1013.95
65.19,23.19,67.07,1005.67
100.11,19.27,50.12,1007.61
55.92,25.87,44.57,1007.43
71.44,14.27,44.34,1018.95
77,15.66,41.7,1018
58.99,30.16,73.17,1010.74
77,13.42,40.35,1011.2
90.23,22.49,61.47,1009.14
56.74,27.2,59.74,1011.99
62.58,27.08,62.91,1011.9
57.7,23.5,50.78,1008.7
87.16,12.88,38.53,1010.95
61.5,30.05,69.34,1008.26
70.39,24.76,63.07,1012.73
72.99,21.51,65.48,1017.11
66.14,25.05,58.59,1013.37
75,30.81,71.97,1008.36
83.07,7.57,37.49,1009.73
70.47,25.23,58.82,1010.9
90.56,10.93,39.16,1016.54
64.47,25.08,58.49,1011.1
77.26,13.44,41.14,1026.41
96.05,16.05,41.96,1011.82
59.99,18.49,41.1,1001.9
68.22,20.85,56.89,1013.15
85.06,15.72,56.89,1013.35
89.24,12.93,38.73,1006.41
68.75,10.15,39.22,1020.09
67.08,26.12,68.94,1007.12
83.24,15.97,45.01,1016.58
68.99,25.6,71.73,1010.15
38.77,27.77,63.87,1017.97
59.44,15.63,40.56,1018.68
86.27,9.44,44.03,1009.59
53.3,30.63,53.3,1004.91
74.24,17.68,39.08,1002.77
63.79,23.16,57.76,1017.74
56.94,27.52,69.68,1011.67
65.17,7.97,39.04,1018.51
71.52,17.62,43.52,1021.01
52.56,25.8,44.57,1008
93.35,22.33,70.79,1006.02
75.24,28.94,68.67,1005.39
63.31,26.72,67.79,1010.35
51.23,27.58,66.48,1004.82
91.25,26.94,73.21,1002.83
100.09,17.74,49.78,1004.9
83.71,11.91,40.69,1014.41
86.73,7.46,39.81,1018.62
83.95,18.34,50.59,1018.42
57.45,25.18,69.23,1013.26
77.31,25.71,71.64,1008.85
88.17,24.48,66.25,1009.42
94.13,8.87,41.16,1023.17
81.39,23.51,70.04,1011.02
91.51,13.3,37.9,997.41
55.51,11.69,39.22,1017.05
90.7,25.06,78.92,1010.74
91.07,20.6,59.15,1013.32
64.3,25.79,59.43,1008.61
69.13,10.29,40.56,1017.28
55.22,26.06,58.59,1012.41
85.14,25.8,71.58,1010.08
38.37,31.14,67.32,1013.93
75.8,22.01,49.39,1019.6
52.1,26.05,65.38,1009.43
77.73,17.82,56.89,1014.24
77.86,20.76,69.05,1001.89
80.84,11.64,40.22,1010.58
84.9,16.33,42.44,1013.98
89.93,10.23,42.32,1017.53
73.9,23.35,47.01,1015.03
92.88,7.7,40.35,1011.72
85.04,22.06,59.39,1015.26
71.41,17.14,40.55,1000.05
39,27.75,66.51,1015.42
93.56,14.58,42.99,1007.55
75.56,10.86,37.5,1013.36
94.21,7.87,42.85,1012.18
49.64,30.96,64.44,1013.63
67.87,19.55,42.04,1009.99
93.47,20.26,51.19,1008.9
72.08,11.61,40.81,1025.68
65.22,21.92,64.63,1020.42
70.14,14.22,45.01,1014.17
69.6,29.77,69.98,1013.32
65.43,25.96,63.77,1013.24
86.54,27.78,77.17,1009.11
63.34,22.49,56.9,1007.65
52.97,30.34,75.08,1005.32
76.56,23.78,49.3,1003.3
82.04,9.06,40.02,1031.16
61.27,27.51,49.3,1003.74
61.76,30.76,59.57,1010.66
89.7,13.86,37.85,1011.4
58.92,30.98,67.48,1009.96
52.81,31.01,69.04,1009.14
97.59,16.58,45.87,1009.66
75.01,26.01,61.47,1009.54
52.73,32.42,65.74,1010.97
35.64,27.96,49.16,1004.8
94.8,22.73,63.73,1009.12
87.63,15.65,39.59,1012.8
61.87,18.22,49.25,1020.33
65.65,23.05,62.52,1016.5
93.76,22.95,70.98,1005.36
87.07,24.34,59.54,1004.01
68.35,17.44,44.88,1018.05
83.47,22.69,59.44,1012.97
85.28,21.31,50.78,1008.68
56.58,26.46,61.41,1012.41
57.63,26.06,65.34,1014.07
96.22,12.24,40.66,1017.4
84.88,3.95,35.47,1017.36
36.59,31.74,67.32,1013.69
77.84,27.01,43.21,1011.71
55.73,28.73,68.3,1016.53
74,24.34,50.16,1004.78
61.56,13,39.85,1012.57
73.39,18.62,65.48,1018.45
32.25,31.16,67.45,1014.69
87.81,21.75,60.27,1018.55
76.53,28.71,70.32,1011.78
84.16,23.7,70.04,1011.13
82.54,14.41,42.77,1019.84
63.86,23.83,64.15,1020.93
65.31,29.3,73.67,1005.64
78.69,23.38,48.78,1019.03
81.98,19.95,50.66,1013.21
89.97,9.68,40.22,1007.6
51.61,30.27,70.32,1007.93
60.32,25.82,66.49,1013.2
65.61,24.54,57.85,1013.02
87.1,19.82,46.63,1013.17
85.25,24.9,71.77,1006.24
87.16,18.83,58.46,1016.85
65.05,22.99,62.96,1019.6
82.71,14.28,37.2,1013.96
71.65,24.2,60.77,1016.92
92.69,22.91,61.86,1012.8
77.42,14.16,44.58,1020.75
67.14,21.46,50.59,1016.75
52.54,25.95,65.61,1014.36
77.04,10.36,43.67,1012.16
87.28,27,73.42,1012.2
88.86,8.14,39.96,1023.41
81.45,20.86,67.25,1017.45
62.95,25.82,57.19,1007.99
59.55,27.25,69.98,1008.55
82.11,10.11,42.49,1010.22
66.36,23.99,58.62,1016.91
46.64,21.55,44.58,1017.2
94.4,13.18,40.73,1017.62
91.44,9.26,44.68,1023.22
78.32,26.3,59.07,1007.84
88.7,10.18,43.5,1022.84
96.45,22.84,71.25,1001.9
84.79,20.36,60.1,1011.21
90.84,10.33,40,1021.35
78.51,20.46,66.05,1014.93
73.06,26,69.89,1015.12
77.91,13.16,40.71,1021.99
88.67,21.39,52.3,1009.52
72.8,14.82,44.2,1018.98
90.64,14.38,40.73,1017.48
62.49,9.27,38.56,1017.69
68.98,26.58,62.39,1006.36
75.2,13.85,48.06,1011.13
68.24,24.58,56.9,1007.08
83.45,20.57,60.1,1011.16
78.91,18.26,60.95,1016.94
86.7,20.45,48.41,1010.81
83.64,22.25,51.86,1013.08
97.23,19.82,57.85,1011.58
76.41,19.93,62.1,1019.94
48.24,28.97,73.5,1010.47
94.33,23.53,72.24,1010.84
92.68,4.47,35.19,1018.78
80.03,16.27,58.2,1018.47
77.86,22.32,69.48,1011.1
36.31,35.77,73.56,1006.36
76.03,14.42,48.92,1011.76
34.84,31.2,68.24,1005.71
55.68,29.16,55.68,1004.84
84.77,19.34,64.79,1018.03
55.57,25.31,65.48,1018.31
89.98,11.66,44.6,1018.39
86.39,17.16,58.86,1016.4
84.67,22.11,59.44,1012.82
88.6,23.35,59.92,1009.86
58.76,17.67,43.7,1015.26
79.16,24.11,68.3,1017.33
76.27,9.03,37.14,1012.79
77.63,20.2,50.9,1011.72
62.3,10.95,39.22,1015.69
82.27,6.92,39.61,1018.64
78.34,23.36,56.89,1014.23
72.02,16.63,39.16,1005.85
86.08,15.36,40.89,1007.59
84.47,9.15,39.61,1018.69
47.57,28.61,68.12,1011.71
82.61,12.45,40.1,1015.4
57.42,29.25,69.98,1010.74
66.21,25.24,63.47,1011.3
86.71,11.98,44.6,1018.59
74.78,12.62,34.03,1019.06
73.26,24.14,69.23,1012.4
59.91,24.3,69.23,1013.17
63.69,22.49,62.52,1016.57
59,28.77,75.23,1010.01
90.12,7.21,42.03,1017.81
40.13,24.13,48.98,1014.74
46.17,28.14,65.34,1014.44
80.38,28.04,69.14,1007.16
96.46,21.18,70.02,1010.27
93.75,6.84,39.4,1011.9
76.14,26.92,64.69,1006.66
29.86,33.83,67.9,1005.94
84.14,11.81,40.75,1016.13
85.23,10.28,41.46,1018.44
90.47,6.72,38.91,1016.89
68.4,10.02,38.18,1017.43
98.27,8.64,39.69,1001.57
65.36,20.45,58.96,1014.53
38.19,20.01,45.09,1014.21
47.96,31.61,69.04,1008.11
63.49,14.69,53.82,1016.54
41.22,26.89,49.16,1003.84
86.92,24.41,73.67,1007.39
71.95,16.36,53.82,1015.05
59.41,14.08,41.93,1023.02
56.24,17.32,44.34,1019.52
80.87,10.38,40.71,1025.27
72.12,11.6,40.27,1008.55
70.37,19.54,54.9,1017.15
86.87,17.5,42.23,1013.37
86.4,6.04,41.14,1027.8
87.56,7.28,39.81,1017.61
66.41,23.45,69.05,1003.03
87.18,16.75,36.99,1006.42
63.82,24.01,60.84,1018.83
56.56,26.67,70.94,1007.7
91.11,11.57,44.63,1020.7
64.55,27.33,66.17,1011.06
82.33,14.51,44.84,1023.23
82.47,18.1,48.06,1015.47
53.49,33.58,77.54,1010.19
52.19,30.04,64.44,1014.46
68.57,23.91,50.23,1017.25
81.91,15.27,39.54,1010.64
87.14,13.41,49.83,1008.83
51.91,29.95,67.25,1017.68
70.59,27,71.25,1002.66
72.47,24.56,58.82,1011.42
71.95,18.84,61.27,1019.64
78.08,22.7,61.41,1012.08
88.46,23.21,74.22,1009.68
67.78,14.54,41.17,1015.15
61.7,26.45,74.33,1013.81
76.97,1.81,39.42,1026.92
88.06,22.95,66.54,1004.53
56.96,8.88,36.3,1015.27
73.43,13.44,39.64,1013.23
85.6,8.83,36.25,1028.86
95.38,15.57,38.78,1013.51
80.87,16.69,43.52,1021.78
75.1,22.53,60.95,1015.12
86.82,18.55,52.84,1004.45
55.66,22.81,58.96,1013.5
63.62,30.13,71.98,1004.95
82.04,14.04,40.83,1008.98
100.13,12.14,48.04,1011.8
64.46,25.18,56.89,1012.26
87.7,7.82,41.16,1023.3
73.34,22.2,59.21,1017.87
66.03,26.42,59.39,1013.95
74.29,9.29,39.04,1022.72
63.38,29.31,68.67,1006.18
85.47,19.24,58.33,1013.65
42.41,27.22,66.49,1013.45
96.55,10.09,41.01,1019.89
64.98,30.47,68.24,1009.55
85.37,24.85,70.47,1006.64
81.26,17.75,55.5,1020.15
60.88,26.09,60.23,1010.74
86.17,12.21,44.34,1017.98
81.68,21.5,50.32,1008.65
98.04,9.18,42.44,1014.52
70.06,24.66,66.49,1010.83
85.28,18.56,67.71,1004.77
88.51,25.14,73.67,1006.94
96.01,12.08,49.83,1008.21
82.01,18.88,62.96,1020.62
52.41,26.59,60.96,1011.9
89.16,10.42,41.46,1021.04
79.18,13.03,39.35,1015.34
42.72,29.43,66.75,1017.63
46.19,27.86,61.5,1009.23
63.37,24.73,48.6,1004.03
77.88,20.74,58.12,1015.43
79.49,9.41,40.43,1025.68
67.86,19.33,58.96,1014.88
84.75,25.04,70.47,1006.82
66.11,19.35,43.43,1009.4
76.42,14.72,39,1016.42
64.81,26.88,74.78,1010.42
72.57,20.72,44.57,1008.96
84.91,9,39.18,1024.38
73.33,25.45,75.23,1011.41
75.78,13.23,52.72,1026.4
46.58,30.88,69.51,1011.48
72.25,23.32,66.48,1003.92
53.59,25.15,68.61,1011.03
88.13,19.67,60.77,1017.33
89.23,6.92,43.13,1018.26
81.53,14.74,43.71,1024.35
90.84,22.7,59.92,1011.05
75.55,13.85,41.39,1018.62
43.5,31.59,43.5,1005.12
70.66,17.27,40.55,1000.89
73.35,27.49,71.94,1006.62
78.18,26.71,70.72,1010.3
66.4,23.25,59.87,1018.69
40.71,30.13,68.94,1005.88
54.79,26.53,60.07,1016.55
74.07,12.02,43.69,1016.12
77.3,13.77,42.86,1030.72
55.07,26.97,67.32,1014.35
81.36,25.76,73.5,1011.44
78.25,14.43,35.85,1021.99
95.69,21.03,70.02,1010.21
71.37,24.45,70.02,1010.75
85.06,15.43,41.1,1005.2
80.78,17.48,46.21,1014.02
56.82,23.96,65.34,1015.52
78.96,25.77,71.37,1008.88
75.98,25.52,61.25,1012.84
69.84,14.52,40.35,1011.11
80.41,24.8,68.3,1018.01
51.93,30.8,73.17,1010.51
79.55,7.9,40,1018.74
87.07,10.25,41.46,1020.65
49.74,30.97,74.22,1007.93
82.37,10.7,44.77,1017.8
50.42,32.83,74.33,1011.44
96.4,11.35,40.66,1016.86
83.2,21.28,44.05,1005.69
89.51,12.9,44.63,1020.72
82.01,16.47,44.89,1010.04
65.62,31.18,77.95,1014.89
67.8,21.92,48.14,1013.44
72.58,9.46,36.66,1026.22
73.46,7.29,39.37,1019.24
54.54,24.05,61.87,1009.64
89.86,11.75,41.2,1012.7
67.64,28.82,71.8,1010.97
93.86,5.3,35.19,1019.33
72.77,14.17,41.67,1013.4
77.53,21.63,60.84,1018.16
81.41,12.62,40.92,1021.85
90.64,6.94,38.91,1018.94
52.8,24.73,65.34,1015.42
98.04,14.94,41.35,1004.82
73.99,16.88,38.58,1014.72
63.15,10.7,36.18,1018.16
56.58,25.21,50.23,1016
87.86,12.51,41.14,1027.36
50.39,30.7,74.22,1008.12
92.47,24.61,69.68,1012.06
78.03,22.4,58.12,1015.24
91.83,5.98,38.91,1016.5
72.21,20.06,62.1,1020.21
62.97,12.7,39.72,1017.89
75.85,11.42,40.43,1025.5
74.44,24.23,49.3,1003.61
64.1,29.91,70.02,1010.18
73.1,22.87,71.29,1008.1
72.5,23.79,58.59,1013.94
60.58,17.4,44.58,1018.9
76.69,27.21,64.05,1010.08
83.06,10.23,41.46,1018.89
66.09,26.54,69.48,1010.7
37.07,32.46,74.33,1012.61
75.77,21.31,42.8,1014.1
91.66,13.4,40.89,1010.67
48.85,31.87,68.67,1005.64
82.08,26.05,73.88,1005.67
58.1,24.4,69.94,1005.75
90.18,11.88,41.58,1016.56
97.99,11.3,40.55,1005.97
87.23,16.83,46.48,1007.21
77.74,19.72,46.21,1010.54
68.04,30.74,69.59,1008.69
94.8,6.9,40.71,1021.78
81.97,7.7,40.72,1022.81
77.06,19.18,65.06,1015.99
59.49,24.26,68.14,1005.09
84.97,5.66,40.62,1015.87
81.13,14.97,58.2,1019.52
71.28,14.96,39.31,1010.52
87.17,13.9,44,1025.1
64.71,22.97,42.48,1012.84
55.03,32.91,73.56,1007.02
64.25,26.56,65.59,1012.6
75.67,14.76,49.64,1026.31
57.59,12.5,41.38,1021.87
79.58,5.89,35.77,1019.78
60.55,25.11,58.79,1015.99
60.68,16.73,45,1023.44
84.67,6.93,41.14,1027.18
64.31,24.01,63.56,1014.19
64.22,10.33,40.62,1017.41
88.91,10.04,39.13,1011.26
63.93,7.73,37.8,1020.71
56.39,30.24,73.9,1006.74
94.78,10.35,39.82,1013.33
81.05,23.19,58.82,1009.96
63.58,24.55,67.07,1005.66
71.56,29.01,66.44,1011.21
94.67,12.04,42.34,1019.72
61.85,29.85,61.85,1005.45
92.43,22.19,60.37,1008.45
89.47,10.02,39.82,1012.86
52.6,28.09,63.31,1013.01
87.33,22.36,51.43,1007.47
66.78,30.7,69.59,1008.03
83.55,7.06,41.38,1021.94
94.45,14.07,45.09,1013.32
71.69,10.58,39.61,1020.39
77.94,20.59,59.8,1015.27
76.85,22.06,47.43,1009.85
42.29,31.61,75.08,1004.83
73.53,19.98,56.53,1020.22
74.83,11.02,40,1015.75
83.75,8.34,40.72,1023.62
57.34,14.69,35.71,1015.78
79.27,14.84,42.03,1017.47
60.97,7.67,35.77,1017.55
77.95,16.76,43.77,1012.25
80.16,18.21,49.69,1013.54
59.19,7.85,37.8,1020.9
67.27,17.81,37.2,1011.98
67.38,9.23,37.36,1015.01
59.1,30.2,71.85,1008.25
68.8,28.86,73.18,1012.46
55.25,26.05,46.21,1011.31
69.19,17.46,42.42,1008.97
46.18,25.65,43.77,1011.65
79.88,26.81,74.9,1003.99
49.39,10.3,41.79,1021.09
55.74,30.07,70.04,1010.84
86.52,16.25,58.86,1015.94
46.36,31.09,74.22,1007.56
90.88,9.06,41.92,1029.9
88.44,21.4,47.93,1005.16
91.51,7.68,42.85,1012.51
74.25,30.26,77.24,1008.39
74.55,15.93,40.89,1011.57
70.14,23.25,69.45,1013.85
85.7,10.59,41.46,1016.87
91.67,18.86,50.78,1008.46
57.24,27.97,69.48,1010.4
73.61,30.17,76.86,998.23
89.67,15.19,41.43,1011.34
80.48,13.88,39.39,1014.08
74.67,11.26,40.43,1025.68
65.96,25.36,74.99,1002.21
88.88,21.17,52.3,1009.67
55.36,30.62,66.54,1004.11
80.16,27.41,74.67,1016.57
74.06,11.82,41.74,1022.36
55.96,32.41,67.83,1008.54
67.57,12.59,39.18,1024.18
71.75,27.81,64.69,1006.59
82.8,25.1,71.77,1004.34
66,15.29,25.88,1009.21
80.61,16.37,39.99,1007.05
85.22,27.63,70.17,1000.42
84.35,21.11,74.78,1009.71
63.03,30.66,66.25,1007.67
68.82,14.57,37.86,1022.44
83.03,10.92,40.92,1021.84
83.01,16.23,43.72,1009.96
65.24,26.85,71.73,1010.06
57.24,33.5,70.8,1008.99
82.72,17.85,53.16,1013.05
78.43,7.54,37.7,1014.58
58.22,23.39,64.63,1020.45
81.95,18.03,53.16,1013.02
63.46,10.95,43.8,1022.61
100.09,18,52.08,1003.07
74.24,17.46,39.54,1008.21
85.43,11.88,40.64,1020.5
69.68,10.11,39.72,1019.1
66.87,26.36,54.5,1015.35
45.19,16.41,41.48,1016.28
65.91,18.81,45.01,1015.28
73.18,26.44,69.34,1009.55
48.36,20.6,44.58,1017.67
55.1,29.32,63.77,1013.24
74.52,19.15,44.89,1009.6
89.01,21.09,67.07,1004.38
41.26,34.1,73.03,1014.01
76.74,20.02,58.66,1011.5
79.67,12.97,40.75,1016.05
60.88,28.31,64.79,1016.58
50.17,28.31,50.05,1005.75
63.71,19.29,67.71,1007.94
85.72,12.09,40.6,1013.85
